time		Ez		Er		Ephi		Bz		Br		Bphi		Pout		Vin		
6.88267e-09		-1070.8		-2903.29		-867.005		2.39226e-06		1.36047e-06		-1.46868e-05		58.8293		-1.07002e+06		-518.868
6.88456e-09		-1398.98		-2048.78		-935.639		2.21342e-06		1.94182e-06		-1.24324e-05		56.5088		-1.07001e+06		-530.784
6.88644e-09		-1701.66		-1042.84		-948.878		2.02911e-06		2.34811e-06		-9.63041e-06		63.3843		-1.07001e+06		-528.49
6.88833e-09		-1941.52		89.725		-915.501		1.84789e-06		2.57816e-06		-6.31222e-06		73.2368		-1.07001e+06		-519.073
6.89022e-09		-2082.97		1309.58		-846.603		1.67358e-06		2.64576e-06		-2.55041e-06		79.5411		-1.07002e+06		-518.459
6.89211e-09		-2098.12		2565.8		-754.149		1.50567e-06		2.57619e-06		1.5437e-06		79.3058		-1.07003e+06		-515.668
6.89399e-09		-1972.06		3800.26		-649.659		1.34002e-06		2.40192e-06		5.82717e-06		74.6398		-1.07004e+06		-522.154
6.89588e-09		-1706.4		4952.67		-543.209		1.16997e-06		2.15793e-06		1.01364e-05		71.3117		-1.07005e+06		-518.972
6.89777e-09		-1320.23		5965.43		-442.821		9.87566e-07		1.87756e-06		1.42998e-05		75.3045		-1.07006e+06		-521.077
6.89966e-09		-848.206		6787.66		-354.259		7.84816e-07		1.58931e-06		1.815e-05		89.3478		-1.07007e+06		-520.009
6.90154e-09		-335.965		7378.04		-281.18		5.54964e-07		1.31496e-06		2.1534e-05		111.216		-1.07008e+06		-526.646
6.90343e-09		166.486		7706.38		-225.503		2.93537e-07		1.06907e-06		2.43197e-05		134.488		-1.07009e+06		-529.166
6.90532e-09		612.135		7754.27		-187.886		-8.01673e-10		8.59807e-07		2.63986e-05		151.202		-1.07009e+06		-526.029
6.9072e-09		963.839		7515.09		-168.167		-3.25738e-07		6.90472e-07		2.7686e-05		155.02		-1.07009e+06		-518.528
6.90909e-09		1199.44		6994.13		-165.668		-6.75155e-07		5.61507e-07		2.81195e-05		143.528		-1.07008e+06		-515.493
6.91098e-09		1314.28		6208.96		-179.331		-1.03941e-06		4.72273e-07		2.76589e-05		118.889		-1.07007e+06		-520.555
6.91287e-09		1320.67		5190.41		-207.682		-1.40605e-06		4.22313e-07		2.62885e-05		86.8802		-1.07005e+06		-518.514
6.91475e-09		1244.66		3983.63		-248.681		-1.76092e-06		4.11823e-07		2.4022e-05		54.9519		-1.07003e+06		-524.574
6.91664e-09		1120.68		2648.93		-299.535		-2.08961e-06		4.41334e-07		2.09119e-05		30.0916		-1.07001e+06		-525.268
6.91853e-09		985.328		1261.38		-356.561		-2.37906e-06		5.10744e-07		1.70592e-05		17.0741		-1.06999e+06		-517.828
6.92041e-09		871.396		-91.4643		-415.163		-2.61917e-06		6.18031e-07		1.26222e-05		17.3625		-1.06997e+06		-525.716
6.9223e-09		803.17		-1314.39		-469.97		-2.80417e-06		7.57984e-07		7.82044e-06		28.7611		-1.06995e+06		-520.014
6.92419e-09		793.815		-2312.08		-515.123		-2.93349e-06		9.21332e-07		2.92965e-06		45.9316		-1.06993e+06		-515.417
6.92608e-09		844.993		-2998.92		-544.702		-3.01207e-06		1.0945e-06		-1.73259e-06		61.8765		-1.06992e+06		-520.418
6.92796e-09		948.505		-3310.1		-553.221		-3.04983e-06		1.26012e-06		-5.83293e-06		70.2433		-1.06992e+06		-521.562
6.92985e-09		1089.33		-3212.43		-536.145		-3.06042e-06		1.39832e-06		-9.05712e-06		67.7922		-1.06992e+06		-527.273
6.93174e-09		1249.22		-2713.1		-490.357		-3.05926e-06		1.48852e-06		-1.115e-05		55.9427		-1.06992e+06		-527.946
6.93363e-09		1410.02		-1864.51		-414.54		-3.06122e-06		1.51164e-06		-1.19552e-05		40.4074		-1.06993e+06		-524.562
6.93551e-09		1556.08		-763.672		-309.428		-3.07805e-06		1.45233e-06		-1.14468e-05		28.7377		-1.06994e+06		-524.366
6.9374e-09		1675.4		454.511		-177.899		-3.11615e-06		1.30089e-06		-9.74856e-06		26.7866		-1.06995e+06		-522.279
6.93929e-09		1759.61		1630.05		-24.9094		-3.1749e-06		1.05477e-06		-7.13366e-06		35.8839		-1.06996e+06		-518.243
6.94117e-09		1802.98		2595.63		142.762		-3.24586e-06		7.19328e-07		-4.00381e-06		52.2953		-1.06996e+06		-520.587
6.94306e-09		1801.14		3197.32		316.946		-3.31312e-06		3.07801e-07		-8.48349e-07		69.2849		-1.06997e+06		-519.583
6.94495e-09		1750.02		3315.55		488.698		-3.35474e-06		-1.59598e-07		1.81293e-06		80.5773		-1.06997e+06		-514.785
6.94684e-09		1645.39		2883.24		649.054		-3.34521e-06		-6.57366e-07		3.49606e-06		83.2151		-1.06996e+06		-523.881
6.94872e-09		1483.23		1898.42		789.887		-3.25866e-06		-1.15708e-06		3.81932e-06		78.2844		-1.06996e+06		-522.577
6.95061e-09		1260.93		429.005		904.76		-3.07236e-06		-1.63027e-06		2.56028e-06		69.3989		-1.06995e+06		-520.82
6.9525e-09		978.882		-1391.58		989.675		-2.77005e-06		-2.05141e-06		-3.05439e-07		60.2059		-1.06995e+06		-524.116
6.95438e-09		642.049		-3377.79		1043.59		-2.34472e-06		-2.40084e-06		-4.59018e-06		52.5844		-1.06994e+06		-512.736
6.95627e-09		261.038		-5313.06		1068.55		-1.80024e-06		-2.66702e-06		-9.90847e-06		46.4695		-1.06995e+06		-519.22
6.95816e-09		-147.776		-6976.19		1069.44		-1.15177e-06		-2.84792e-06		-1.57185e-05		40.9909		-1.06996e+06		-517.879
6.96005e-09		-563.181		-8169.54		1053.2		-4.24794e-07		-2.95105e-06		-2.13866e-05		35.7901		-1.06997e+06		-523.286
6.96193e-09		-961.06		-8745.17		1027.71		3.47243e-07		-2.99222e-06		-2.62662e-05		31.5083		-1.07e+06		-525.063
6.96382e-09		-1316.98		-8625.45		1000.39		1.12617e-06		-2.99273e-06		-2.97806e-05		29.2608		-1.07002e+06		-525.291
6.96571e-09		-1608.97		-7814.94		976.802		1.873e-06		-2.97565e-06		-3.14998e-05		29.7325		-1.07005e+06		-528.171
6.9676e-09		-1819.95		-6401.88		959.43		2.55183e-06		-2.96143e-06		-3.11981e-05		32.7369		-1.07007e+06		-512.907
6.96948e-09		-1939.47		-4548.57		946.994		3.13342e-06		-2.96363e-06		-2.88872e-05		37.6303		-1.0701e+06		-525.191
6.97137e-09		-1964.35		-2472.03		934.382		3.59779e-06		-2.98554e-06		-2.4818e-05		44.2932		-1.07012e+06		-518.787
6.97326e-09		-1898.45		-417.065		913.336		3.93573e-06		-3.01846e-06		-1.9451e-05		53.9818		-1.07013e+06		-524.084
6.97514e-09		-1751.55		1374.49		873.828		4.14894e-06		-3.04199e-06		-1.33995e-05		69.4105		-1.07013e+06		-535.196
6.97703e-09		-1537.87		2694.53		805.923		4.24895e-06		-3.02656e-06		-7.35277e-06		93.8069		-1.07013e+06		-518.414
6.97892e-09		-1274.57		3395.19		701.83		4.25496e-06		-2.9381e-06		-1.98891e-06		129.138		-1.07012e+06		-520.437
6.98081e-09		-980.495		3407.67		557.771		4.19106e-06		-2.74393e-06		2.11029e-06		174.11		-1.07011e+06		-516.336
6.98269e-09		-675.391		2750.97		375.29		4.08298e-06		-2.41923e-06		4.53222e-06		222.835		-1.0701e+06		-511.971
6.98458e-09		-379.553		1529.37		161.719		3.95515e-06		-1.95273e-06		5.08427e-06		265.148		-1.07008e+06		-532.845
6.98647e-09		-113.605		-80.935		-70.3607		3.82805e-06		-1.35061e-06		3.81644e-06		289.126		-1.07007e+06		-523.764
6.98835e-09		101.828		-1854.11		-304.645		3.71639e-06		-6.37738e-07		1.01344e-06		285.412		-1.07005e+06		-514.136
6.99024e-09		246.916		-3543.01		-523.404		3.62801e-06		1.44153e-07		-2.84246e-06		251.692		-1.07004e+06		-524.013
6.99213e-09		304.041		-4909.74		-710.187		3.56368e-06		9.41318e-07		-7.13241e-06		194.999		-1.07004e+06		-507.702
6.99402e-09		259.822		-5754.6		-852.488		3.5176e-06		1.6952e-06		-1.11778e-05		130.062		-1.07003e+06		-517.57
6.9959e-09		107.468		-5939.77		-943.866		3.47842e-06		2.35087e-06		-1.43229e-05		73.8648		-1.07002e+06		-523.696
6.99779e-09		-150.995		-5404.92		-985.127		3.43067e-06		2.86528e-06		-1.6014e-05		38.7871		-1.07002e+06		-517.711
6.99968e-09		-503.189		-4172.97		-984.31		3.35631e-06		3.21393e-06		-1.58638e-05		27.8895		-1.07002e+06		-520.32
7.00156e-09		-926.041		-2345.73		-955.41		3.23636e-06		3.39467e-06		-1.36954e-05		34.9284		-1.07001e+06		-523.204
7.00345e-09		-1386.98		-90.1584		-916.016		3.0525e-06		3.42789e-06		-9.56078e-06		49.0264		-1.07001e+06		-525.076
7.00534e-09		-1846.68		2382.57		-884.22		2.78858e-06		3.35295e-06		-3.73131e-06		61.1418		-1.07e+06		-525.139
7.00723e-09		-2263.1		4842.4		-875.321		2.43214e-06		3.22126e-06		3.33606e-06		68.4466		-1.07e+06		-527.497
7.00911e-09		-2596.22		7066.77		-898.879		1.97573e-06		3.08718e-06		1.10535e-05		74.1711		-1.06999e+06		-519.017
7.011e-09		-2812.69		8864.83		-956.649		1.41826e-06		2.99828e-06		1.87701e-05		83.4793		-1.06999e+06		-521.217
7.01289e-09		-2889.66		10096.6		-1041.78		7.66036e-07		2.9865e-06		2.58442e-05		98.4783		-1.06998e+06		-518.582
7.01478e-09		-2817.15		10685		-1139.49		3.34524e-08		3.06191e-06		3.17124e-05		115.846		-1.06997e+06		-515.733
7.01666e-09		-2598.56		10620.1		-1229.11		-7.56831e-07		3.2101e-06		3.59452e-05		128.602		-1.06996e+06		-522.073
7.01855e-09		-2249.41		9955.02		-1287.26		-1.57449e-06		3.39387e-06		3.82866e-05		130.667		-1.06995e+06		-519.569
7.02044e-09		-1794.63		8795.01		-1291.62		-2.38298e-06		3.55884e-06		3.86698e-05		121.052		-1.06994e+06		-521.245
7.02232e-09		-1265.01		7281.85		-1224.74		-3.1419e-06		3.6424e-06		3.72123e-05		104.905		-1.06992e+06		-518.296
7.02421e-09		-693.446		5575.13		-1077.22		-3.81013e-06		3.58427e-06		3.41888e-05		90.8416		-1.06991e+06		-518.792
7.0261e-09		-111.854		3833.55		-849.733		-4.34955e-06		3.33719e-06		2.99901e-05		86.3275		-1.0699e+06		-519.368
7.02799e-09		451.105		2198.33		-553.6		-4.72887e-06		2.87583e-06		2.50706e-05		93.8925		-1.06989e+06		-513.057
7.02987e-09		971.093		780.313		-209.681		-4.9271e-06		2.20242e-06		1.98946e-05		110.135		-1.06988e+06		-517.384
7.03176e-09		1428.24		-347.97		154.184		-4.93622e-06		1.3482e-06		1.48861e-05		127.627		-1.06988e+06		-517.773
7.03365e-09		1806.68		-1155.04		506.851		-4.76245e-06		3.70319e-07		1.03885e-05		138.287		-1.06988e+06		-521.777
7.03553e-09		2094.04		-1648.4		818.107		-4.426e-06		-6.55363e-07		6.63799e-06		136.452		-1.06989e+06		-527.215
7.03742e-09		2281.21		-1868.58		1062.79		-3.95905e-06		-1.64446e-06		3.75205e-06		120.565		-1.06989e+06		-529.167
7.03931e-09		2362.7		-1880.44		1224.17		-3.40228e-06		-2.51562e-06		1.7322e-06		93.4222		-1.0699e+06		-525.108
7.0412e-09		2337.6		-1763.19		1296.08		-2.80022e-06		-3.20175e-06		4.79324e-07		61.4045		-1.06991e+06		-520.045
7.04308e-09		2210.82		-1600.23		1283.4		-2.19616e-06		-3.65897e-06		-1.82449e-07		33.0482		-1.06991e+06		-523.213
7.04497e-09		1994.14		-1469.98		1200.95		-1.6273e-06		-3.8721e-06		-4.76938e-07		17.0004		-1.06992e+06		-522.481
7.04686e-09		1706.7		-1438.13		1070.77		-1.12071e-06		-3.85572e-06		-6.45925e-07		19.4952		-1.06992e+06		-526.045
7.04875e-09		1374.29		-1551.96		918.535		-6.9093e-07		-3.6507e-06		-9.21042e-07		41.9627		-1.06991e+06		-520.086
7.05063e-09		1027.49		-1836.7		769.313		-3.39321e-07		-3.31685e-06		-1.49966e-06		79.8481		-1.06991e+06		-523.935
7.05252e-09		698.523		-2294.05		643.696		-5.53975e-08		-2.92282e-06		-2.52603e-06		123.578		-1.0699e+06		-517.371
7.05441e-09		417.508		-2902.59		554.701		1.80175e-07		-2.53497e-06		-4.07832e-06		161.705		-1.0699e+06		-521.315
7.05629e-09		208.463		-3620.15		506.036		3.91363e-07		-2.20701e-06		-6.16169e-06		185.061		-1.0699e+06		-522.716
7.05818e-09		85.9799		-4387.81		491.986		6.02036e-07		-1.97196e-06		-8.70741e-06		189.999		-1.0699e+06		-518.924
7.06007e-09		53.1384		-5135.38		498.913		8.31441e-07		-1.83785e-06		-1.1578e-05		179.163		-1.0699e+06		-524.621
7.06196e-09		101.097		-5788.03		508.104		1.0906e-06		-1.78778e-06		-1.45785e-05		159.45		-1.06991e+06		-513.992
7.06384e-09		210.496		-6273.58		499.475		1.38014e-06		-1.78414e-06		-1.74728e-05		138.338		-1.06992e+06		-526.748
7.06573e-09		354.435		-6529.87		455.49		1.68986e-06		-1.77644e-06		-2.00058e-05		120.557		-1.06994e+06		-515.16
7.06762e-09		502.537		-6511.38		364.603		2.00004e-06		-1.71117e-06		-2.19277e-05		106.755		-1.06996e+06		-523.586
7.0695e-09		625.383		-6194.52		223.642		2.28422e-06		-1.54226e-06		-2.3021e-05		94.5904		-1.06997e+06		-524.247
7.07139e-09		698.614		-5580.68		38.7104		2.51301e-06		-1.24001e-06		-2.31242e-05		81.3122		-1.06999e+06		-517.006
7.07328e-09		706.062		-4696.69		-175.541		2.65834e-06		-7.97303e-07		-2.2153e-05		66.1714		-1.07001e+06		-529.793
7.07517e-09		641.512		-3592.49		-398.146		2.6975e-06		-2.31793e-07		-2.01119e-05		51.2881		-1.07003e+06		-524.122
7.07705e-09		508.937		-2336.16		-605.151		2.61641e-06		4.16123e-07		-1.70979e-05		40.6278		-1.07005e+06		-522.122
7.07894e-09		321.352		-1006.97		-773.447		2.41177e-06		1.08926e-06		-1.32927e-05		37.8354		-1.07006e+06		-523.374
7.08083e-09		98.5817		312.698		-884.431		2.09181e-06		1.72243e-06		-8.94484e-06		44.212		-1.07007e+06		-518.44
7.08272e-09		-135.587		1545.6		-926.847		1.67563e-06		2.25244e-06		-4.34425e-06		57.8822		-1.07008e+06		-513.62
7.0846e-09		-356.443		2626.79		-898.325		1.19135e-06		2.62771e-06		2.08206e-07		74.4324		-1.07008e+06		-525.824
7.08649e-09		-541.152		3508.99		-805.395		6.73237e-07		2.8156e-06		4.4317e-06		88.5307		-1.07008e+06		-518.19
7.08838e-09		-671.073		4165.45		-662.024		1.58358e-07		2.80654e-06		8.09278e-06		95.7035		-1.07007e+06		-521.326
7.09026e-09		-733.404		4590.13		-487.026		-3.17032e-07		2.61413e-06		1.10256e-05		93.6078		-1.07005e+06		-520.006
7.09215e-09		-722.132		4795.4		-300.898		-7.20866e-07		2.2716e-06		1.31422e-05		82.5659		-1.07003e+06		-515.315
7.09404e-09		-638.295		4807.8		-122.704		-1.02818e-06		1.82538e-06		1.4433e-05		65.4397		-1.07e+06		-522.033
7.09593e-09		-489.628		4662.66		32.3581		-1.22332e-06		1.32733e-06		1.49562e-05		46.9644		-1.06997e+06		-522.06
7.09781e-09		-289.658		4398.42		154.301		-1.3013e-06		8.27076e-07		1.48212e-05		32.5468		-1.06994e+06		-524.386
7.0997e-09		-56.3086		4051.59		238.419		-1.26819e-06		3.66118e-07		1.41665e-05		26.5657		-1.06992e+06		-521.825
7.10159e-09		189.879		3652.9		284.212		-1.14069e-06		-2.53743e-08		1.31373e-05		30.5392		-1.0699e+06		-521.046
7.10347e-09		427.812		3225.28		293.565		-9.4465e-07		-3.28707e-07		1.1866e-05		41.9713		-1.06989e+06		-519.187
7.10536e-09		638.024		2783.49		268.764		-7.12878e-07		-5.34157e-07		1.0458e-05		54.8046		-1.06989e+06		-524.649
7.10725e-09		804.742		2335.53		210.951		-4.82267e-07		-6.36891e-07		8.98543e-06		61.8479		-1.0699e+06		-520.457
7.10914e-09		917.592		1885.18		119.552		-2.9041e-07		-6.32799e-07		7.4872e-06		58.4184		-1.06991e+06		-514.859
7.11102e-09		972.68		1435.18		-7.08602		-1.72006e-07		-5.15764e-07		5.97677e-06		45.3901		-1.06993e+06		-523.038
7.11291e-09		972.845		990.317		-169.884		-1.55331e-07		-2.77519e-07		4.45379e-06		29.6934		-1.06995e+06		-522.29
7.1148e-09		926.982		559.747		-366.473		-2.59112e-07		8.93973e-08		2.91771e-06		21.4487		-1.06998e+06		-524.655
7.11668e-09		848.475		158.03		-588.549		-4.90137e-07		5.85995e-07		1.38021e-06		28.8649		-1.07e+06		-524.8
7.11857e-09		752.934		-195.46		-819.931		-8.41898e-07		1.19974e-06		-1.26309e-07		53.6197		-1.07002e+06		-522.213
7.12046e-09		655.58		-478.806		-1036.09		-1.29447e-06		1.89789e-06		-1.54607e-06		89.5079		-1.07004e+06		-515.932
7.12235e-09		568.693		-671.195		-1205.62		-1.81576e-06		2.62343e-06		-2.80406e-06		125.403		-1.07005e+06		-517.714
7.12423e-09		499.578		-757.401		-1293.78		-2.36397e-06		3.29541e-06		-3.81657e-06		150.968		-1.07006e+06		-521.327
7.12612e-09		449.416		-732.25		-1267.79		-2.89125e-06		3.8149e-06		-4.50656e-06		161.735		-1.07006e+06		-515.43
7.12801e-09		413.232		-604.138		-1102.93		-3.34797e-06		4.07646e-06		-4.82103e-06		160.439		-1.07005e+06		-525.987
7.1299e-09		381.024		-396.699		-788.555		-3.68734e-06		3.98398e-06		-4.74716e-06		153.852		-1.07004e+06		-522.92
7.13178e-09		339.875		-147.905		-332.598		-3.86983e-06		3.46844e-06		-4.32351e-06		147.326		-1.07003e+06		-528.997
7.13367e-09		276.694		93.6769		236.453		-3.86688e-06		2.50427e-06		-3.64339e-06		140.83		-1.07001e+06		-521.233
7.13556e-09		181.092		275.3		870.807		-3.66362e-06		1.12121e-06		-2.84847e-06		129.321		-1.06999e+06		-515.786
7.13744e-09		47.8801		348.343		1508.05		-3.26023e-06		-5.91505e-07		-2.11231e-06		107.325		-1.06997e+06		-520.935
7.13933e-09		-121.287		277.251		2078.74		-2.67187e-06		-2.49014e-06		-1.61546e-06		74.5999		-1.06995e+06		-515.584
7.14122e-09		-317.441		47.5417		2515.89		-1.92727e-06		-4.39104e-06		-1.51562e-06		38.8198		-1.06993e+06		-523.717
7.14311e-09		-525.124		-328.789		2764.78		-1.06623e-06		-6.09291e-06		-1.91749e-06		13.047		-1.06991e+06		-529.021
7.14499e-09		-724.388		-811.859		2791.47		-1.36135e-07		-7.40398e-06		-2.848e-06		9.24174		-1.06991e+06		-518.609
7.14688e-09		-893.657		-1337.32		2588.56		8.11857e-07		-8.16945e-06		-4.24208e-06		31.8064		-1.0699e+06		-522.926
7.14877e-09		-1012.97		-1824.64		2176.92		1.7268e-06		-8.29488e-06		-5.94285e-06		75.3013		-1.06991e+06		-524.268
7.15065e-09		-1067.06		-2189.42		1603.23		2.56167e-06		-7.76133e-06		-7.71797e-06		127.82		-1.06992e+06		-515.05
7.15254e-09		-1047.77		-2357.86		933.355		3.27652e-06		-6.62939e-06		-9.29125e-06		177.822		-1.06993e+06		-527.311
7.15443e-09		-955.441		-2281.2		242.879		3.84092e-06		-5.03128e-06		-1.03854e-05		219.965		-1.06995e+06		-523.725
7.15632e-09		-798.963		-1947.35		-393.872		4.23551e-06		-3.15194e-06		-1.07697e-05		256.161		-1.06997e+06		-522.651
7.1582e-09		-594.687		-1387.31		-914.352		4.45268e-06		-1.20223e-06		-1.03048e-05		291.31		-1.06999e+06		-522.395
7.16009e-09		-364.253		-674.854		-1276.17		4.49632e-06		6.11314e-07		-8.9761e-06		326.751		-1.07e+06		-521.917
7.16198e-09		-131.797		81.4821		-1461.98		4.3808e-06		2.11533e-06		-6.90922e-06		356.094		-1.07002e+06		-517.263
7.16387e-09		79.0203		753.092		-1480.11		4.12921e-06		3.19217e-06		-4.36318e-06		366.656		-1.07003e+06		-520.265
7.16575e-09		247.72		1210.96		-1361.09		3.77103e-06		3.7927e-06		-1.70022e-06		346.163		-1.07004e+06		-520.783
7.16764e-09		359.073		1347.17		-1150.67		3.3394e-06		3.93756e-06		6.64103e-07		290.954		-1.07004e+06		-519.55
7.16953e-09		404.308		1094.82		-900.957		2.86825e-06		3.70711e-06		2.32386e-06		210.763		-1.07004e+06		-523.466
7.17141e-09		381.405		442.606		-660.952		2.38943e-06		3.2223e-06		2.94902e-06		126.969		-1.07004e+06		-521.438
7.1733e-09		294.586		-558.469		-468.541		1.93023e-06		2.6203e-06		2.34408e-06		64.8196		-1.07004e+06		-531.298
7.17519e-09		153.204		-1798.25		-345.005		1.51145e-06		2.02939e-06		4.8907e-07		43.3886		-1.07004e+06		-521.903
7.17708e-09		-29.6724		-3120.3		-293.011		1.14619e-06		1.54747e-06		-2.44512e-06		68.0968		-1.07004e+06		-524.521
7.17896e-09		-238.73		-4343.05		-298.184		8.39732e-07		1.22792e-06		-6.11073e-06		129.131		-1.07004e+06		-520.811
7.18085e-09		-457.733		-5286.07		-333.761		5.90201e-07		1.0749e-06		-1.00258e-05		205.998		-1.07004e+06		-515.616
7.18274e-09		-670.607		-5797.57		-367.275		3.90233e-07		1.04821e-06		-1.36399e-05		275.634		-1.07005e+06		-523.776
7.18462e-09		-862.28		-5778.65		-367.895		2.29224e-07		1.07636e-06		-1.64131e-05		320.278		-1.07006e+06		-520.197
7.18651e-09		-1019.39		-5200.23		-313.01		9.59076e-08		1.07488e-06		-1.78962e-05		332.089		-1.07006e+06		-522.353
7.1884e-09		-1130.94		-4109.89		-192.861		-1.91502e-08		9.66061e-07		-1.78002e-05		313.408		-1.07007e+06		-519.736
7.19029e-09		-1189.05		-2627.05		-12.428		-1.21541e-07		6.96375e-07		-1.60425e-05		273.576		-1.07007e+06		-522.518
7.19217e-09		-1189.79		-927.024		209.625		-2.11829e-07		2.48353e-07		-1.2763e-05		224.289		-1.07007e+06		-524.288
7.19406e-09		-1133.96		783.704		444.634		-2.85396e-07		-3.55121e-07		-8.30749e-06		175.52		-1.07007e+06		-524.902
7.19595e-09		-1027.76		2297.52		659.41		-3.33377e-07		-1.05457e-06		-3.17862e-06		133.289		-1.07007e+06		-520.723
7.19784e-09		-882.989		3436.26		822.42		-3.44532e-07		-1.76471e-06		2.03603e-06		99.5614		-1.07006e+06		-521.636
7.19972e-09		-716.581		4077.78		909.444		-3.07771e-07		-2.39002e-06		6.74985e-06		73.7329		-1.07005e+06		-519.586
7.20161e-09		-549.236		4174.37		907.703		-2.14911e-07		-2.84188e-06		1.04629e-05		54.6215		-1.07003e+06		-516.118
7.2035e-09		-403.209		3760.14		817.71		-6.31901e-08		-3.05415e-06		1.2835e-05		41.8649		-1.07002e+06		-521.403
7.20538e-09		-299.357		2946.23		652.601		1.42868e-07		-2.99424e-06		1.37342e-05		36.0059		-1.07001e+06		-517.317
7.20727e-09		-253.837		1904.59		435.164		3.90595e-07		-2.66779e-06		1.32548e-05		37.3436		-1.06999e+06		-515.323
7.20916e-09		-274.995		842.601		193.216		6.59487e-07		-2.11625e-06		1.17006e-05		44.4294		-1.06998e+06		-524.953
7.21105e-09		-361.039		-27.6463		-45.7292		9.2267e-07		-1.40818e-06		9.53775e-06		53.4553		-1.06997e+06		-521.447
7.21293e-09		-499.063		-520.859		-259.455		1.14936e-06		-6.25901e-07		7.32274e-06		59.3476		-1.06997e+06		-518.38
7.21482e-09		-665.805		-506.358		-434.725		1.30799e-06		1.49644e-07		5.6178e-06		58.2906		-1.06997e+06		-529.349
7.21671e-09		-830.234		71.8672		-568.966		1.36959e-06		8.53008e-07		4.90525e-06		50.2856		-1.06998e+06		-521.825
7.21859e-09		-957.731		1185.65		-669.637		1.31108e-06		1.44459e-06		5.51376e-06		40.0131		-1.06999e+06		-521.45
7.22048e-09		-1015.28		2725		-751.443		1.1179e-06		1.9153e-06		7.56677e-06		35.0802		-1.07e+06		-523.928
7.22237e-09		-976.827		4511.84		-831.929		7.85989e-07		2.28467e-06		1.09604e-05		42.3277		-1.07002e+06		-517.51
7.22426e-09		-827.907		6323.24		-926.365		3.22605e-07		2.59289e-06		1.53732e-05		64.2114		-1.07003e+06		-520.797
7.22614e-09		-568.596		7920.7		-1042.94		-2.53837e-07		2.88827e-06		2.03069e-05		97.4152		-1.07004e+06		-524.376
7.22803e-09		-214.224		9081.63		-1179.31		-9.14957e-07		3.21275e-06		2.51508e-05		134.577		-1.07005e+06		-524.601
7.22992e-09		206.408		9628.47		-1321.18		-1.62448e-06		3.58828e-06		2.92613e-05		168.076		-1.07005e+06		-521.389
7.23181e-09		655.08		9451.91		-1443.56		-2.34095e-06		4.00697e-06		3.20463e-05		193.534		-1.07004e+06		-515.718
7.23369e-09		1089.8		8524.83		-1514.36		-3.0209e-06		4.4273e-06		3.30414e-05		210.869		-1.07003e+06		-523.587
7.23558e-09		1471.04		6905.6		-1500.1		-3.6222e-06		4.77751e-06		3.197e-05		222.431		-1.07e+06		-524.359
7.23747e-09		1767.51		4730.27		-1372.54		-4.10727e-06		4.96611e-06		2.87775e-05		229.667		-1.06998e+06		-517.789
7.23935e-09		1960.27		2195.04		-1115.34		-4.44612e-06		4.89794e-06		2.36385e-05		230.786		-1.06995e+06		-533.28
7.24124e-09		2044.66		-468.489		-729.226		-4.61876e-06		4.49337e-06		1.69342e-05		221.2		-1.06991e+06		-520.657
7.24313e-09		2029.54		-3021.87		-234.896		-4.61699e-06		3.70708e-06		9.20533e-06		196.659		-1.06989e+06		-510.37
7.24502e-09		1934.26		-5248.24		327.372		-4.44531e-06		2.54305e-06		1.08675e-06		157.158		-1.06986e+06		-528.416
7.2469e-09		1783.88		-6976.97		901.395		-4.12086e-06		1.06264e-06		-6.76722e-06		109.104		-1.06984e+06		-518.999
7.24879e-09		1603.77		-8101.27		1421.82		-3.67235e-06		-6.16364e-07		-1.37572e-05		64.208		-1.06983e+06		-513.79
7.25068e-09		1414.68		-8586.86		1823.01		-3.13794e-06		-2.33037e-06		-1.94034e-05		35.4826		-1.06983e+06		-525.561
7.25256e-09		1229.2		-8470.67		2048.83		-2.56218e-06		-3.88929e-06		-2.33922e-05		32.31		-1.06984e+06		-525.184
7.25445e-09		1050.42		-7850.5		2061.66		-1.99227e-06		-5.10209e-06		-2.56002e-05		56.9867		-1.06985e+06		-517.205
7.25634e-09		872.8		-6867.2		1849.41		-1.47377e-06		-5.80484e-06		-2.60939e-05		104.201		-1.06987e+06		-527.18
7.25823e-09		685.095		-5682.45		1429.04		-1.04629e-06		-5.88698e-06		-2.51043e-05		163.338		-1.06989e+06		-524.565
7.26011e-09		474.562		-4455.38		845.968		-7.39489e-07		-5.31135e-06		-2.2984e-05		222.214		-1.06992e+06		-511.161
7.262e-09		231.497		-3321.52		169.262		-5.69855e-07		-4.1247e-06		-2.01507e-05		270.459		-1.06994e+06		-526.829
7.26389e-09		-46.8973		-2376.94		-516.83		-5.38721e-07		-2.45629e-06		-1.70271e-05		301.361		-1.06996e+06		-515.505
7.26577e-09		-354.136		-1669.63		-1123.92		-6.31769e-07		-5.04342e-07		-1.39852e-05		311.971		-1.06998e+06		-518.659
7.26766e-09		-674.051		-1198.97		-1571.44		-8.20229e-07		1.48803e-06		-1.13022e-05		302.146		-1.07e+06		-526.205
7.26955e-09		-982.434		-922.831		-1797.72		-1.06374e-06		3.26435e-06		-9.13434e-06		273.533		-1.07001e+06		-506.224
7.27144e-09		-1250.36		-770.786		-1768.66		-1.31463e-06		4.58903e-06		-7.51065e-06		229.188		-1.07002e+06		-528.676
7.27332e-09		-1448.56		-660.839		-1482.45		-1.52314e-06		5.27942e-06		-6.3473e-06		173.944		-1.07003e+06		-518.425
